"id","sp","rep","site","ind","treatcode","warm","photo","chill","gen","Term.fl","Lat.fl","Term.lf","Lat.lf","Comments","Observer","day","day.chill","dayuse","lday","fday","bday","nl"
"VIBLAN03_HF_06","VIBLAN","3","HF","VIBLAN03_HF","CS1","15","08","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,30,NA,30,1
"VIBLAN03_HF_07","VIBLAN","3","HF","VIBLAN03_HF","WL1","20","12","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,13,NA,13,1
"VIBLAN03_HF_08","VIBLAN","3","HF","VIBLAN03_HF","CS2","15","08","chill2","VIB",NA,0,"0","0","","TS",36,3,3,NA,NA,NA,0
"VIBLAN03_HF_09","VIBLAN","3","HF","VIBLAN03_HF","CL2","15","12","chill2","VIB",NA,NA,"0","0","","EB",36,3,3,NA,NA,30,0
"VIBLAN03_HF_10","VIBLAN","3","HF","VIBLAN03_HF","WL0","20","12","chill0","VIB",NA,NA,"0","0","","",1,-32,1,NA,13,NA,0
"VIBLAN03_HF_11","VIBLAN","3","HF","VIBLAN03_HF","CS0","15","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,39,NA,33,1
"VIBLAN03_HF_12","VIBLAN","3","HF","VIBLAN03_HF","WL2","20","12","chill2","VIB",NA,NA,"0","0","","EB",36,3,3,20,NA,20,1
"VIBLAN04_SH_01","VIBLAN","4","SH","VIBLAN04_SH","WS2","20","08","chill2","VIB",NA,NA,"0","0","","TS",36,3,3,NA,NA,NA,0
"VIBLAN04_SH_02","VIBLAN","4","SH","VIBLAN04_SH","CS0","15","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,47,NA,47,1
"VIBLAN04_SH_03","VIBLAN","4","SH","VIBLAN04_SH","WL1","20","12","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,13,NA,13,1
"VIBLAN04_SH_04","VIBLAN","4","SH","VIBLAN04_SH","CL1","15","12","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,22,NA,22,1
"VIBLAN04_SH_05","VIBLAN","4","SH","VIBLAN04_SH","CL2","15","12","chill2","VIB",NA,0,"0","-","","EB",36,3,3,NA,NA,50,0
"VIBLAN04_SH_06","VIBLAN","4","SH","VIBLAN04_SH","WL2","20","12","chill2","VIB",NA,NA,"0","-","","EB",36,3,3,27,NA,27,1
"VIBLAN04_SH_07","VIBLAN","4","SH","VIBLAN04_SH","WL0","20","12","chill0","VIB",NA,NA,"0","0","","",1,-32,1,26,NA,26,1
"VIBLAN04_SH_08","VIBLAN","4","SH","VIBLAN04_SH","CS1","15","08","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,23,NA,23,1
"VIBLAN04_SH_09","VIBLAN","4","SH","VIBLAN04_SH","CL0","15","12","chill0","VIB",NA,NA,"0","0","Lateral bud appears \swelled\ but is likely not. Need to take photo of this for reference.","",1,-32,1,34,NA,34,1
"VIBLAN04_SH_10","VIBLAN","4","SH","VIBLAN04_SH","CS2","15","08","chill2","VIB",NA,NA,"0","0","","TS",36,3,3,30,NA,30,1
"VIBLAN04_SH_12","VIBLAN","4","SH","VIBLAN04_SH","WS0","20","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,29,NA,29,1
"VIBLAN05_SH_01","VIBLAN","5","SH","VIBLAN05_SH","WL0","20","12","chill0","VIB",NA,NA,"0","0","","",1,-32,1,26,NA,26,1
"VIBLAN05_SH_02","VIBLAN","5","SH","VIBLAN05_SH","CS2","15","08","chill2","VIB",NA,NA,"0","0","","TS",36,3,3,30,NA,30,1
"VIBLAN05_SH_03","VIBLAN","5","SH","VIBLAN05_SH","WS0","20","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,12,NA,12,1
"VIBLAN05_SH_04","VIBLAN","5","SH","VIBLAN05_SH","WL1","20","12","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,13,NA,13,1
"VIBLAN05_SH_05","VIBLAN","5","SH","VIBLAN05_SH","CL1","15","12","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,17,NA,17,1
"VIBLAN05_SH_07","VIBLAN","5","SH","VIBLAN05_SH","WL2","20","12","chill2","VIB",NA,NA,"0","-","","EB",36,3,3,14,NA,14,1
"VIBLAN05_SH_08","VIBLAN","5","SH","VIBLAN05_SH","CL2","15","12","chill2","VIB",NA,0,"0","-","","EB",36,3,3,13,NA,13,1
"VIBLAN05_SH_09","VIBLAN","5","SH","VIBLAN05_SH","CS1","15","08","chill1","VIB",0,NA,"0","0","","TS",36,3,3,23,NA,23,1
"VIBLAN05_SH_10","VIBLAN","5","SH","VIBLAN05_SH","WS2","20","08","chill2","VIB",NA,NA,"0","0","","TS",36,3,3,31,NA,24,1
"VIBLAN05_SH_11","VIBLAN","5","SH","VIBLAN05_SH","CS0","15","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,33,NA,33,1
"VIBLAN05_SH_12","VIBLAN","5","SH","VIBLAN05_SH","CL0","15","12","chill0","VIB",NA,NA,"0","0","","",1,-32,1,29,NA,29,1
"VIBLAN06_SH_02","VIBLAN","6","SH","VIBLAN06_SH","CL1","15","12","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,17,NA,17,1
"VIBLAN06_SH_03","VIBLAN","6","SH","VIBLAN06_SH","CL2","15","12","chill2","VIB",NA,NA,"0","0","","EB",36,3,3,16,NA,16,1
"VIBLAN06_SH_04","VIBLAN","6","SH","VIBLAN06_SH","WL0","20","12","chill0","VIB",NA,NA,"0","0","","",1,-32,1,26,NA,26,1
"VIBLAN06_SH_05","VIBLAN","6","SH","VIBLAN06_SH","CL0","15","12","chill0","VIB",NA,NA,"0","0","","",1,-32,1,40,NA,40,1
"VIBLAN06_SH_06","VIBLAN","6","SH","VIBLAN06_SH","CS1","15","08","chill1","VIB",NA,0,"0","0","","TS",36,3,3,NA,44,NA,0
"VIBLAN06_SH_07","VIBLAN","6","SH","VIBLAN06_SH","WL1","20","12","chill1","VIB",0,NA,"0","0","","TS",36,3,3,13,NA,13,1
"VIBLAN06_SH_08","VIBLAN","6","SH","VIBLAN06_SH","WS0","20","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,34,NA,34,1
"VIBLAN06_SH_09","VIBLAN","6","SH","VIBLAN06_SH","WS2","20","08","chill2","VIB",NA,NA,"0","0","","TS",36,3,3,31,NA,31,1
"VIBLAN06_SH_10","VIBLAN","6","SH","VIBLAN06_SH","WL2","20","12","chill2","VIB",NA,NA,"0","0","","EB",36,3,3,14,NA,14,1
"VIBLAN06_SH_11","VIBLAN","6","SH","VIBLAN06_SH","CS0","15","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,47,NA,47,1
"VIBLAN06_SH_12","VIBLAN","6","SH","VIBLAN06_SH","CS2","15","08","chill2","VIB",NA,0,"0","0","","TS",36,3,3,30,NA,30,1
"VIBLAN07_SH_01","VIBLAN","7","SH","VIBLAN07_SH","CS0","15","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,NA,NA,NA,0
"VIBLAN07_SH_03","VIBLAN","7","SH","VIBLAN07_SH","CL2","15","12","chill2","VIB",NA,NA,"-","-","missing","EB",36,3,3,NA,NA,NA,0
"VIBLAN07_SH_04","VIBLAN","7","SH","VIBLAN07_SH","WS2","20","08","chill2","VIB",NA,NA,"-","-","missing","TS",36,3,3,NA,NA,NA,0
"VIBLAN07_SH_05","VIBLAN","7","SH","VIBLAN07_SH","CS2","15","08","chill2","VIB",NA,NA,"0","0","","TS",36,3,3,NA,NA,NA,0
"VIBLAN07_SH_06","VIBLAN","7","SH","VIBLAN07_SH","WS0","20","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,34,NA,34,1
"VIBLAN07_SH_07","VIBLAN","7","SH","VIBLAN07_SH","WL0","20","12","chill0","VIB",NA,NA,"0","0","","",1,-32,1,NA,NA,NA,0
"VIBLAN07_SH_08","VIBLAN","7","SH","VIBLAN07_SH","CL0","15","12","chill0","VIB",NA,NA,"0","0","","",1,-32,1,68,NA,68,1
"VIBLAN07_SH_09","VIBLAN","7","SH","VIBLAN07_SH","WL2","20","12","chill2","VIB",NA,NA,"-","-","missing","EB",36,3,3,NA,NA,NA,0
"VIBLAN07_SH_10","VIBLAN","7","SH","VIBLAN07_SH","CS1","15","08","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,30,NA,30,1
"VIBLAN07_SH_11","VIBLAN","7","SH","VIBLAN07_SH","CL1","15","12","chill1","VIB",NA,0,"0","0","","TS",36,3,3,NA,30,NA,0
"VIBLAN07_SH_12","VIBLAN","7","SH","VIBLAN07_SH","WL1","20","12","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,17,NA,17,1
"VIBLAN09_HF_01","VIBLAN","9","HF","VIBLAN09_HF","WL1","20","12","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,13,NA,13,1
"VIBLAN09_HF_02","VIBLAN","9","HF","VIBLAN09_HF","CS0","15","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,68,NA,68,1
"VIBLAN09_HF_03","VIBLAN","9","HF","VIBLAN09_HF","WS2","20","08","chill2","VIB",NA,NA,"0","0","","TS",36,3,3,24,NA,24,1
"VIBLAN09_HF_04","VIBLAN","9","HF","VIBLAN09_HF","CL0","15","12","chill0","VIB",NA,NA,"0","0","","",1,-32,1,54,48,54,1
"VIBLAN09_HF_05","VIBLAN","9","HF","VIBLAN09_HF","CL2","15","12","chill2","VIB",NA,NA,"0","-","","EB",36,3,3,16,NA,16,1
"VIBLAN09_HF_06","VIBLAN","9","HF","VIBLAN09_HF","WS0","20","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,NA,NA,12,0
"VIBLAN09_HF_07","VIBLAN","9","HF","VIBLAN09_HF","WL0","20","12","chill0","VIB",NA,NA,"0","0","","",1,-32,1,47,NA,47,1
"VIBLAN09_HF_08","VIBLAN","9","HF","VIBLAN09_HF","WL2","20","12","chill2","VIB",NA,NA,"0","0","","EB",36,3,3,27,NA,27,1
"VIBLAN09_HF_09","VIBLAN","9","HF","VIBLAN09_HF","CS2","15","08","chill2","VIB",NA,0,"0","0","","TS",36,3,3,30,52,30,1
"VIBLAN09_HF_11","VIBLAN","9","HF","VIBLAN09_HF","CL1","15","12","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,22,NA,22,1
"VIBLAN09_HF_12","VIBLAN","9","HF","VIBLAN09_HF","CS1","15","08","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,23,NA,23,1
"VIBLAN10_HF_01","VIBLAN","10","HF","VIBLAN10_HF","CL1","15","12","chill1","VIB",0,0,"0","0","not sure if t or l","TS",36,3,3,22,NA,22,1
"VIBLAN10_HF_02","VIBLAN","10","HF","VIBLAN10_HF","CS0","15","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,47,68,47,1
"VIBLAN10_HF_03","VIBLAN","10","HF","VIBLAN10_HF","WL1","20","12","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,17,NA,17,1
"VIBLAN10_HF_04","VIBLAN","10","HF","VIBLAN10_HF","CL2","15","12","chill2","VIB",NA,NA,"0","-","","EB",36,3,3,30,NA,30,1
"VIBLAN10_HF_05","VIBLAN","10","HF","VIBLAN10_HF","WS2","20","08","chill2","VIB",NA,NA,"0","0","","TS",36,3,3,50,50,50,1
"VIBLAN10_HF_07","VIBLAN","10","HF","VIBLAN10_HF","WS0","20","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,34,NA,12,1
"VIBLAN10_HF_08","VIBLAN","10","HF","VIBLAN10_HF","WL2","20","12","chill2","VIB",NA,NA,"0","0","","EB",36,3,3,27,NA,27,1
"VIBLAN10_HF_09","VIBLAN","10","HF","VIBLAN10_HF","CL0","15","12","chill0","VIB",NA,NA,"0","0","","",1,-32,1,40,NA,40,1
"VIBLAN10_HF_10","VIBLAN","10","HF","VIBLAN10_HF","CS2","15","08","chill2","VIB",NA,NA,"","","[not measured]","TS",36,3,3,30,NA,30,1
"VIBLAN10_HF_11","VIBLAN","10","HF","VIBLAN10_HF","WL0","20","12","chill0","VIB",NA,NA,"0","0","","",1,-32,1,33,29,33,1
"VIBLAN10_HF_12","VIBLAN","10","HF","VIBLAN10_HF","CS1","15","08","chill1","VIB",NA,0,"0","0","","TS",36,3,3,30,NA,30,1
"VIBLAN11_HF_01","VIBLAN","11","HF","VIBLAN11_HF","WL2","20","12","chill2","VIB",NA,NA,"0","-","","EB",36,3,3,27,NA,27,1
"VIBLAN11_HF_02","VIBLAN","11","HF","VIBLAN11_HF","CS0","15","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,NA,NA,NA,0
"VIBLAN11_HF_03","VIBLAN","11","HF","VIBLAN11_HF","CL1","15","12","chill1","VIB",NA,0,"0","0","","TS",36,3,3,NA,NA,NA,0
"VIBLAN11_HF_04","VIBLAN","11","HF","VIBLAN11_HF","CS1","15","08","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,30,NA,30,1
"VIBLAN11_HF_05","VIBLAN","11","HF","VIBLAN11_HF","WL0","20","12","chill0","VIB",NA,NA,"0","0","","",1,-32,1,NA,NA,NA,0
"VIBLAN11_HF_06","VIBLAN","11","HF","VIBLAN11_HF","CS2","15","08","chill2","VIB",16,NA,"0","0","","TS",36,3,3,NA,NA,NA,0
"VIBLAN11_HF_07","VIBLAN","11","HF","VIBLAN11_HF","WS2","20","08","chill2","VIB",NA,NA,"0","0","","TS",36,3,3,31,NA,31,1
"VIBLAN11_HF_08","VIBLAN","11","HF","VIBLAN11_HF","CL0","15","12","chill0","VIB",NA,NA,"0","0","","",1,-32,1,NA,NA,NA,0
"VIBLAN11_HF_09","VIBLAN","11","HF","VIBLAN11_HF","CL2","15","12","chill2","VIB",0,NA,"0","0","","EB",36,3,3,NA,NA,NA,0
"VIBLAN11_HF_11","VIBLAN","11","HF","VIBLAN11_HF","WL1","20","12","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,13,NA,13,1
"VIBLAN11_HF_12","VIBLAN","11","HF","VIBLAN11_HF","WS0","20","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,NA,NA,NA,0
"VIBLAN12_HF_01","VIBLAN","12","HF","VIBLAN12_HF","WS0","20","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,29,NA,29,1
"VIBLAN12_HF_02","VIBLAN","12","HF","VIBLAN12_HF","WL2","20","12","chill2","VIB",NA,NA,"-","-","missing","EB",36,3,3,NA,NA,NA,0
"VIBLAN12_HF_03","VIBLAN","12","HF","VIBLAN12_HF","WL1","20","12","chill1","VIB",NA,16,"0","0","green fl","TS",36,3,3,24,NA,24,1
"VIBLAN12_HF_04","VIBLAN","12","HF","VIBLAN12_HF","CS2","15","08","chill2","VIB",NA,NA,"-","-","missing","TS",36,3,3,NA,NA,NA,0
"VIBLAN12_HF_05","VIBLAN","12","HF","VIBLAN12_HF","CL0","15","12","chill0","VIB",NA,NA,"0","0","","",1,-32,1,32,NA,32,1
"VIBLAN12_HF_06","VIBLAN","12","HF","VIBLAN12_HF","CL2","15","12","chill2","VIB",NA,NA,"-","-","missing","EB",36,3,3,NA,NA,NA,0
"VIBLAN12_HF_07","VIBLAN","12","HF","VIBLAN12_HF","CL1","15","12","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,22,NA,22,1
"VIBLAN12_HF_08","VIBLAN","12","HF","VIBLAN12_HF","WL0","20","12","chill0","VIB",NA,NA,"0","0","","",1,-32,1,26,NA,26,1
"VIBLAN12_HF_09","VIBLAN","12","HF","VIBLAN12_HF","WS2","20","08","chill2","VIB",NA,NA,"-","-","missing","TS",36,3,3,NA,NA,NA,0
"VIBLAN12_HF_10","VIBLAN","12","HF","VIBLAN12_HF","CS1","15","08","chill1","VIB",NA,NA,"0","-","no lat?","TS",36,3,3,23,NA,23,1
"VIBLAN12_HF_12","VIBLAN","12","HF","VIBLAN12_HF","CS0","15","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,47,NA,47,1
"ACEPEN01_HF_09","ACEPEN","09","HF","ACEPEN01_HF","WS1","20","08","chill1","ACE",NA,NA,"1","1","","TS",41,8,8,31,NA,16,1
"ACEPEN02_HF_08","ACEPEN","08","HF","ACEPEN02_HF","WS1","20","08","chill1","ACE",NA,NA,"0","0","","TS",41,8,8,56,NA,16,1
"ACEPEN03_HF_07","ACEPEN","07","HF","ACEPEN03_HF","WS1","20","08","chill1","ACE",NA,NA,"1","3","","TS",41,8,8,24,NA,8,1
"ACEPEN04_HF_04","ACEPEN","04","HF","ACEPEN04_HF","WS1","20","08","chill1","ACE",NA,NA,"0","0","","TS",41,8,8,31,NA,16,1
"ACEPEN04_SH_10","ACEPEN","10","SH","ACEPEN04_SH","WS1","20","08","chill1","ACE",NA,NA,"1","1","","TS",41,8,8,50,NA,24,1
"ACEPEN06_SH_12","ACEPEN","12","SH","ACEPEN06_SH","WS1","20","08","chill1","ACE",NA,NA,"1","1","","TS",41,8,8,31,NA,16,1
"ACEPEN07_SH_06","ACEPEN","06","SH","ACEPEN07_SH","WS1","20","08","chill1","ACE",NA,NA,"1","1","","TS",41,8,8,38,NA,16,1
"ACEPEN08_SH_08","ACEPEN","08","SH","ACEPEN08_SH","WS1","20","08","chill1","ACE",NA,NA,"1","1","","TS",41,8,8,50,NA,24,1
"ACEPEN09_SH_09","ACEPEN","09","SH","ACEPEN09_SH","WS1","20","08","chill1","ACE",NA,NA,"0","0","","TS",41,8,8,50,NA,16,1
"ACEPEN11_HF_10","ACEPEN","10","HF","ACEPEN11_HF","WS1","20","08","chill1","ACE",NA,NA,"1","1","","TS",41,8,8,38,NA,24,1
"FAGGRA02_SH_05","FAGGRA","05","SH","FAGGRA02_SH","WS1","20","08","chill1","FAG",NA,NA,"1","1","","TS",41,8,8,56,NA,50,1
"FAGGRA03_HF_05","FAGGRA","05","HF","FAGGRA03_HF","WS1","20","08","chill1","FAG",NA,NA,"1","1","","TS",41,8,8,NA,NA,38,0
"FAGGRA04_SH_01","FAGGRA","01","SH","FAGGRA04_SH","WS1","20","08","chill1","FAG",NA,NA,"1","2","","TS",41,8,8,NA,NA,24,0
"FAGGRA05_SH_09","FAGGRA","09","SH","FAGGRA05_SH","WS1","20","08","chill1","FAG",NA,NA,"1","1","","TS",41,8,8,NA,NA,NA,0
"FAGGRA06_SH_08","FAGGRA","08","SH","FAGGRA06_SH","WS1","20","08","chill1","FAG",NA,NA,"0","0","","TS",41,8,8,NA,NA,56,0
"FAGGRA07_SH_06","FAGGRA","06","SH","FAGGRA07_SH","WS1","20","08","chill1","FAG",NA,NA,"0","0","","TS",41,8,8,NA,NA,NA,0
"FAGGRA08_SH_02","FAGGRA","02","SH","FAGGRA08_SH","WS1","20","08","chill1","FAG",NA,NA,"1","1","","TS",41,8,8,50,NA,50,1
"FAGGRA09_HF_10","FAGGRA","10","HF","FAGGRA09_HF","WS1","20","08","chill1","FAG",NA,NA,"1","1","","TS",41,8,8,NA,NA,50,0
"FAGGRA10_HF_05","FAGGRA","05","HF","FAGGRA10_HF","WS1","20","08","chill1","FAG",NA,NA,"0","0","","TS",41,8,8,56,NA,50,1
"FAGGRA11_HF_06","FAGGRA","06","HF","FAGGRA11_HF","WS1","20","08","chill1","FAG",NA,NA,"0","0","","TS",41,8,8,50,NA,50,1
"FAGGRA13_HF_02","FAGGRA","02","HF","FAGGRA13_HF","WS1","20","08","chill1","FAG",NA,NA,"1","1","","TS",41,8,8,56,NA,38,1
"FAGGRA14_HF_12","FAGGRA","12","HF","FAGGRA14_HF","WS1","20","08","chill1","FAG",NA,NA,"1","1","","TS",41,8,8,NA,NA,50,0
"POPGRA01_SH_10","POPGRA","10","SH","POPGRA01_SH","WS1","20","08","chill1","POP",NA,NA,"1","1","","TS",41,8,8,38,NA,24,1
"POPGRA02_SH_02","POPGRA","02","SH","POPGRA02_SH","WS1","20","08","chill1","POP",NA,NA,"1","1","","TS",41,8,8,31,NA,16,1
"POPGRA03_HF_12","POPGRA","12","HF","POPGRA03_HF","WS1","20","08","chill1","POP",NA,NA,"1","1","","TS",41,8,8,31,NA,24,1
"POPGRA04_SH_09","POPGRA","09","SH","POPGRA04_SH","WS1","20","08","chill1","POP",NA,NA,"1","1","","TS",41,8,8,50,NA,38,1
"POPGRA05_HF_09","POPGRA","09","HF","POPGRA05_HF","WS1","20","08","chill1","POP",NA,NA,"1","1","","TS",41,8,8,50,NA,31,1
"POPGRA05_SH_06","POPGRA","06","SH","POPGRA05_SH","WS1","20","08","chill1","POP",NA,NA,"1","1","","TS",41,8,8,24,NA,16,1
"POPGRA06_HF_02","POPGRA","02","HF","POPGRA06_HF","WS1","20","08","chill1","POP",18,18,"1","1","","TS",41,8,8,31,8,24,1
"POPGRA06_SH_05","POPGRA","05","SH","POPGRA06_SH","WS1","20","08","chill1","POP",NA,NA,"1","1","","TS",41,8,8,31,NA,24,1
"POPGRA07_HF_05","POPGRA","05","HF","POPGRA07_HF","WS1","20","08","chill1","POP",NA,18,"1","1","","TS",41,8,8,31,NA,24,1
"POPGRA08_SH_02","POPGRA","02","SH","POPGRA08_SH","WS1","20","08","chill1","POP",NA,NA,"1","1","","TS",41,8,8,31,NA,16,1
"QUERUB04_SH_05","QUERUB","05","SH","QUERUB04_SH","WS1","20","08","chill1","QUE",NA,NA,"0","0","","TS",41,8,8,31,NA,24,1
"QUERUB05_SH_03","QUERUB","03","SH","QUERUB05_SH","WS1","20","08","chill1","QUE",NA,NA,"1","1","","TS",41,8,8,38,NA,24,1
"QUERUB06_SH_11","QUERUB","11","SH","QUERUB06_SH","WS1","20","08","chill1","QUE",NA,NA,"0","0","","TS",41,8,8,31,NA,24,1
"QUERUB07_SH_09","QUERUB","09","SH","QUERUB07_SH","WS1","20","08","chill1","QUE",NA,NA,"1","1","","TS",41,8,8,31,NA,24,1
"QUERUB08_SH_09","QUERUB","09","SH","QUERUB08_SH","WS1","20","08","chill1","QUE",NA,NA,"1","1","","TS",41,8,8,38,NA,24,1
"QUERUB10_SH_09","QUERUB","09","SH","QUERUB10_SH","WS1","20","08","chill1","QUE",NA,NA,"0","0","","TS",41,8,8,31,NA,24,1
"QUERUB16_HF_02","QUERUB","02","HF","QUERUB16_HF","WS1","20","08","chill1","QUE",NA,NA,"1","1","","TS",41,8,8,31,NA,24,1
"QUERUB17_HF_01","QUERUB","01","HF","QUERUB17_HF","WS1","20","08","chill1","QUE",NA,NA,"1","1","","TS",41,8,8,31,NA,24,1
"QUERUB20_HF_12","QUERUB","12","HF","QUERUB20_HF","WS1","20","08","chill1","QUE",NA,NA,"0","0","","TS",41,8,8,31,NA,24,1
"QUERUB21_HF_04","QUERUB","04","HF","QUERUB21_HF","WS1","20","08","chill1","QUE",NA,NA,"-","-","missing, perhaps the one missing above","TS",41,8,8,NA,NA,NA,0
"QUERUB23_HF_11","QUERUB","11","HF","QUERUB23_HF","WS1","20","08","chill1","QUE",NA,NA,"1","1","","TS",41,8,8,38,NA,24,1
"VIBLAN02_SH_07","VIBLAN","07","SH","VIBLAN02_SH","WS1","20","08","chill1","VIB",NA,0,"0","0","","TS",41,8,8,24,NA,24,1
"VIBLAN03_HF_04","VIBLAN","04","HF","VIBLAN03_HF","WS1","20","08","chill1","VIB",NA,0,"0","0","","TS",41,8,8,50,NA,50,1
"VIBLAN04_SH_11","VIBLAN","11","SH","VIBLAN04_SH","WS1","20","08","chill1","VIB",NA,NA,"0","0","","TS",41,8,8,31,NA,31,1
"VIBLAN05_SH_06","VIBLAN","06","SH","VIBLAN05_SH","WS1","20","08","chill1","VIB",NA,NA,"0","0","","TS",41,8,8,16,NA,16,1
"VIBLAN06_SH_01","VIBLAN","01","SH","VIBLAN06_SH","WS1","20","08","chill1","VIB",NA,NA,"0","0","","TS",41,8,8,24,NA,24,1
"VIBLAN07_SH_02","VIBLAN","02","SH","VIBLAN07_SH","WS1","20","08","chill1","VIB",NA,NA,"0","0","","TS",41,8,8,24,NA,24,1
"VIBLAN09_HF_10","VIBLAN","10","HF","VIBLAN09_HF","WS1","20","08","chill1","VIB",NA,NA,"0","0","","TS",41,8,8,24,NA,24,1
"VIBLAN10_HF_06","VIBLAN","06","HF","VIBLAN10_HF","WS1","20","08","chill1","VIB",NA,NA,"0","0","","TS",41,8,8,24,NA,24,1
"VIBLAN11_HF_10","VIBLAN","10","HF","VIBLAN11_HF","WS1","20","08","chill1","VIB",NA,0,"0","0","","TS",41,8,8,31,NA,31,1
"VIBLAN12_HF_11","VIBLAN","11","HF","VIBLAN12_HF","WS1","20","08","chill1","VIB",NA,NA,"0","0","","TS",41,8,8,NA,NA,NA,0

